income_group,target_pop,hs_constraints,vaccine_doses,vaccine,max_coverage,age_groups_covered,age_groups_covered_d3,vacc_start,dt,repetition,seeding_cases,vacc_per_week,ab_model_infection,t_d3,R0_t3_in,max_Rt,max_Rt_omicron,vfr,vfr_time1,vfr_time2,scenario,name,strategy,mu_ab_d1,mu_ab_d2,k,hl_s,hl_l,period_s,period_l,dose_3_fold_increase,ab_50,ab_50_severe,scale_d2,scale_d3,std10
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,8,10,0.05,TRUE,180,3/1/2022,4,7.5,3.5,11/27/2021,12/31/2021,62,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,8,10,0.05,TRUE,180,3/2/2022,4,5,3.5,11/27/2021,12/31/2021,63,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,8,10,0.05,TRUE,180,3/2/2022,4,7.5,3.5,11/27/2021,12/31/2021,64,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,65,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,66,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,67,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,10/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,68,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,3/1/2022,4,5,3.5,11/27/2021,12/31/2021,69,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,3/1/2022,4,7.5,3.5,11/27/2021,12/31/2021,70,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,3/2/2022,4,5,3.5,11/27/2021,12/31/2021,71,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,3/2/2022,4,7.5,3.5,11/27/2021,12/31/2021,72,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,73,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,74,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,75,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,10/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,76,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,3/1/2022,4,5,3.5,11/27/2021,12/31/2021,77,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,3/1/2022,4,7.5,3.5,11/27/2021,12/31/2021,78,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,3/2/2022,4,5,3.5,11/27/2021,12/31/2021,79,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,3/2/2022,4,7.5,3.5,11/27/2021,12/31/2021,80,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,1,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,81,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,1,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,82,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,1,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,83,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,1,10,0.05,TRUE,180,10/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,84,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,2,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,85,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,2,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,86,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,2,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,87,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,2,10,0.05,TRUE,180,10/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,88,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,3,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,89,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,3,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,90,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,3,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,91,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,3,10,0.05,TRUE,180,10/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,92,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,4,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,93,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,4,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,94,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,4,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,95,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,4,10,0.05,TRUE,180,10/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,96,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,5,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,97,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,5,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,98,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,5,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,99,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,5,10,0.05,TRUE,180,10/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,100,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,6,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,101,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,6,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,102,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,6,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,103,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,6,10,0.05,TRUE,180,10/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,104,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,7,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,105,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,7,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,106,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,7,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,107,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,7,10,0.05,TRUE,180,10/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,108,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,8,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,109,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,8,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,110,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,8,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,111,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,8,10,0.05,TRUE,180,10/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,112,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,9,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,113,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,9,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,114,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,9,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,115,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,9,10,0.05,TRUE,180,10/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,116,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,10,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,117,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,10,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,118,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,10,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,119,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,5,1/1/2021,0.25,10,10,0.05,TRUE,180,10/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,120,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,1,10,0.05,TRUE,180,8/1/2021,4,5,3.5,11/27/2021,12/31/2021,121,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,1,10,0.05,TRUE,180,8/1/2021,4,7.5,3.5,11/27/2021,12/31/2021,122,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,1,10,0.05,TRUE,180,10/1/2021,4,5,3.5,11/27/2021,12/31/2021,123,rq3_hic_abmodel_omicron_zerocovid,realistic,0.08067533655747997,0.40591254059673637,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9571848799773943,0.9727772153074404,0.44
